item_id,order_id,product_id,quantity,unit_price,line_total
ITEM000539,ORD00129,PRD015,4,35,140
ITEM001102,ORD00259,PRD001,5,43100,215500
ITEM001051,ORD00243,PRD024,2,47,94
ITEM001671,ORD00391,PRD004,2,,888
ITEM001150,ORD00270,PRD010,5,125,625
ITEM000842,ORD00193,PRD010,3,125,375
ITEM002907,ORD00670,PRD011,3,96,288
ITEM000050,ORD00009,PRD015,2,35,70
ITEM003533,ORD00800,PRD019,4,65,260
ITEM000693,ORD00160,PRD029,3,218,654
ITEM000751,ORD00172,PRD043,5,62,310
ITEM001571,ORD00370,PRD025,4,110,440
ITEM001343,ORD00320,PRD036,0,54,54
ITEM000650,ORD00151,PRD043,3,62,186
ITEM000427,ORD00099,PRD030,1,25,25
ITEM003694,ORD00832,PRD043,1,62,62
ITEM001181,ORD00278,PRD024,5,4700,23500
ITEM001106,ORD00260,PRD014,4,121,484
ITEM001594,ORD00375,PRD018,4,,172
ITEM003757,ORD00847,PRD022,5,29,145
ITEM003110,ORD00712,PRD010,3,125,375
ITEM004327,ORD00974,PRD021,1,43,43
ITEM002895,ORD00667,PRD027,5,275,1375
ITEM001353,ORD00322,PRD005,5,48,240
ITEM003556,ORD00805,PRD036,3,54,162
ITEM003242,ORD00737,PRD042,3,68,204
ITEM000615,ORD00143,PRD005,4,48,192
ITEM003236,ORD00736,PRD020,3,44,132
ITEM004081,ORD00917,PRD038,2,52,104
ITEM004281,ORD00964,PRD031,4,143,572
ITEM002211,ORD00510,PRD031,1,143,143
ITEM000755,ORD00173,PRD015,4,35,140
ITEM002533,ORD00580,PRD005,3,48,144
ITEM001017,ORD00236,PRD040,5,284,1420
ITEM002943,ORD00677,PRD002,1,128,128
ITEM000472,ORD00109,PRD013,4,124,496
ITEM002151,ORD00499,PRD032,3,100,300
ITEM004066,ORD00914,PRD007,5,51,255
ITEM003206,ORD00731,PRD030,4,25,100
ITEM002201,ORD00509,PRD033,2,202,404
ITEM004325,ORD00972,PRD003,1,157,157
ITEM004224,ORD00953,PRD006,1,20,20
ITEM002899,ORD00668,PRD012,5,21,105
ITEM003478,ORD00790,PRD009,5,152,760
ITEM003786,ORD00854,PRD007,2,51,102
ITEM001727,ORD00401,PRD003,3,157,471
ITEM002087,ORD00488,PRD038,1,52,52
ITEM002232,ORD00515,PRD028,2,202,404
ITEM001556,ORD00366,PRD028,-1,202,606
ITEM002841,ORD00652,PRD011,3,96,288
ITEM002846,ORD00653,PRD010,4,125,500
ITEM003153,ORD00720,PRD023,3,199,597
ITEM003928,ORD00885,PRD011,3,96,288
ITEM000391,ORD00088,PRD039,1,120,120
ITEM003105,ORD00710,PRD009,5,152,760
ITEM000881,ORD00201,PRD001,4,431,1724
ITEM000101,ORD00026,PRD027,5,275,1375
ITEM003228,ORD00734,PRD017,100,20,80
ITEM000556,ORD00132,PRD007,3,51,153
ITEM000811,ORD00185,PRD036,3,54,162
ITEM003316,ORD00752,PRD028,1,0,0
ITEM000346,ORD00079,PRD044,3,43,129
ITEM003254,ORD00739,PRD033,4,,808
ITEM003230,ORD00734,PRD003,2,0,0
ITEM002886,ORD00665,PRD025,2,110,220
ITEM002772,ORD00636,PRD010,4,125,500
ITEM001675,ORD00392,PRD005,3,0,0
ITEM003804,ORD00859,PRD020,1,44,44
ITEM002763,ORD00634,PRD003,4,157,628
ITEM000589,ORD00139,PRD015,3,35,105
ITEM002821,ORD00648,PRD028,5,202,1010
ITEM000557,ORD00132,PRD041,4,43,172
ITEM000545,ORD00130,PRD013,2,124,248
ITEM002206,ORD00510,PRD021,2,0,0
ITEM001443,ORD00341,PRD038,3,52,156
ITEM001505,ORD00354,PRD036,1,54,54
ITEM004284,ORD00965,PRD004,5,444,2220
ITEM003913,ORD00882,PRD028,2,202,404
ITEM000080,ORD00018,PRD028,5,202,1010
ITEM001559,ORD00367,PRD021,3,4300,12900
ITEM000892,ORD00204,PRD038,2,52,104
ITEM001897,ORD00443,PRD011,2,96,192
ITEM002076,ORD00485,PRD044,3,43,129
ITEM003065,ORD00702,PRD023,2,199,398
ITEM000645,ORD00149,PRD038,3,52,156
ITEM003561,ORD00806,PRD013,4,0,0
ITEM004413,ORD00993,PRD038,4,52,
ITEM001851,ORD00431,PRD012,100,21,63
ITEM000776,ORD00177,PRD040,2,284,568
ITEM002362,ORD00543,PRD038,3,52,156
ITEM000737,ORD00169,PRD008,1,67,67
ITEM001806,ORD00420,PRD024,5,47,235
ITEM002137,ORD00496,PRD043,5,62,310
ITEM001423,ORD00337,PRD005,3,48,144
ITEM001497,ORD00351,PRD037,2,94,188
ITEM000767,ORD00175,PRD004,3,444,1332
ITEM001553,ORD00365,PRD003,3,,471
ITEM002128,ORD00495,PRD006,2,20,40
ITEM002683,ORD00615,PRD019,2,65,130
ITEM002737,ORD00629,PRD019,4,65,260
ITEM001950,ORD00456,PRD026,2,,0
ITEM000171,ORD00040,PRD033,1,202,202
ITEM001199,ORD00283,PRD028,1,,202
ITEM000700,ORD00162,PRD014,2,121,242
ITEM002124,ORD00494,PRD030,0,25,50
ITEM001249,ORD00296,PRD014,4,121,484
ITEM000182,ORD00044,PRD033,5,202,1010
ITEM002144,ORD00497,PRD025,4,110,440
ITEM002669,ORD00614,PRD010,2,125,250
ITEM003539,ORD00800,PRD016,2,77,154
ITEM001061,ORD00246,PRD043,1,62,62
ITEM002747,ORD00631,PRD036,1,54,54
ITEM002711,ORD00623,PRD023,2,199,398
ITEM002893,ORD00667,PRD021,1,43,43
ITEM003413,ORD00775,PRD034,2,125,250
ITEM003795,ORD00856,PRD017,3,20,60
ITEM002559,ORD00587,PRD006,4,,
ITEM002806,ORD00644,PRD044,2,43,86
ITEM003541,ORD00801,PRD041,1,43,43
ITEM002260,ORD00521,PRD037,1,94,94
ITEM003073,ORD00704,PRD005,4,48,192
ITEM001791,ORD00416,PRD004,5,444,2220
ITEM001335,ORD00318,PRD002,1,128,128
ITEM004396,ORD00988,PRD042,4,68,272
ITEM002360,ORD00543,PRD010,3,125,375
ITEM001977,ORD00460,PRD038,3,52,156
ITEM002905,ORD00669,PRD010,5,125,625
ITEM002331,ORD00537,PRD021,1,43,
ITEM003240,ORD00736,PRD014,5,121,605
ITEM002935,ORD00676,PRD027,3,275,825
ITEM000593,ORD00140,PRD041,5,43,215
ITEM002952,ORD00679,PRD037,4,94,376
ITEM002913,ORD00672,PRD013,5,124,620
ITEM001142,ORD00267,PRD002,1,128,128
ITEM000603,ORD00141,PRD029,5,218,1090
ITEM003348,ORD00760,PRD013,3,124,372
ITEM002744,ORD00631,PRD008,2,67,134
ITEM002464,ORD00563,PRD033,4,202,808
ITEM003242,ORD00737,PRD042,3,68,204
ITEM004235,ORD00955,PRD024,5,47,235
ITEM003964,ORD00894,PRD003,5,157,785
ITEM002491,ORD00569,PRD005,3,48,144
ITEM000993,ORD00232,PRD026,4,184,736
ITEM003048,ORD00698,PRD017,3,20,60
ITEM003000,ORD00688,PRD030,2,25,
ITEM003817,ORD00862,PRD005,5,48,240
ITEM003705,ORD00834,PRD015,3,35,
ITEM003312,ORD00751,PRD039,2,120,240
ITEM001928,ORD00451,PRD010,5,125,625
ITEM003059,ORD00700,PRD007,1,5100,5100
ITEM004437,ORD00999,PRD033,3,202,606
ITEM001018,ORD00237,PRD004,4,444,1776
ITEM001510,ORD00355,PRD033,1,202,202
ITEM003094,ORD00709,PRD030,5,25,125
ITEM002236,ORD00516,PRD031,5,143,715
ITEM000864,ORD00198,PRD023,5,199,
ITEM003314,ORD00751,PRD034,5,125,
ITEM002543,ORD00582,PRD007,1,51,51
ITEM000409,ORD00094,PRD010,4,125,500
ITEM001133,ORD00265,PRD003,3,157,471
ITEM002466,ORD00564,PRD015,1,35,35
ITEM001661,ORD00390,PRD041,3,43,129
ITEM001955,ORD00456,PRD034,2,125,250
ITEM001389,ORD00330,PRD037,3,94,
ITEM001284,ORD00306,PRD018,3,43,129
ITEM003827,ORD00864,PRD027,1,27500,27500
ITEM002826,ORD00649,PRD027,4,,1100
ITEM004155,ORD00938,PRD042,3,68,204
ITEM002803,ORD00642,PRD042,5,68,340
ITEM003775,ORD00852,PRD037,5,94,470
ITEM004385,ORD00985,PRD026,3,184,552
ITEM000745,ORD00170,PRD027,4,275,1100
ITEM002205,ORD00510,PRD019,4,65,260
ITEM002919,ORD00673,PRD018,5,43,215
ITEM004054,ORD00913,PRD032,1,100,100
ITEM000814,ORD00185,PRD027,4,275,1100
ITEM002539,ORD00581,PRD023,4,199,796
ITEM001519,ORD00360,PRD013,2,124,248
ITEM004129,ORD00932,PRD038,2,52,104
ITEM004099,ORD00923,PRD027,5,,1375
ITEM000706,ORD00164,PRD010,5,-125,0
ITEM004005,ORD00900,PRD005,3,48,144
ITEM002602,ORD00597,PRD014,4,121,484
ITEM000678,ORD00156,PRD003,1,157,157
ITEM001254,ORD00298,PRD025,2,110,220
ITEM003618,ORD00819,PRD014,2,,242
ITEM001341,ORD00320,PRD029,1,218,218
ITEM002178,ORD00506,PRD043,2,62,124
ITEM003656,ORD00825,PRD027,5,,1375
ITEM001940,ORD00453,PRD027,5,275,1375
ITEM001992,ORD00463,PRD029,4,218,872
ITEM002984,ORD00684,PRD003,4,157,628
ITEM000594,ORD00140,PRD040,2,-284,0
ITEM004136,ORD00933,PRD044,5,43,215
ITEM001075,ORD00250,PRD018,5,43,215
ITEM000870,ORD00199,PRD005,3,4800,14400
ITEM000952,ORD00221,PRD024,1,47,47
ITEM001653,ORD00388,PRD010,2,125,250
ITEM000559,ORD00133,PRD035,4,0,0
ITEM003311,ORD00751,PRD009,5,152,
ITEM000339,ORD00077,PRD039,2,120,240
ITEM000156,ORD00035,PRD019,2,65,130
ITEM003658,ORD00825,PRD010,-1,125,125
ITEM002454,ORD00561,PRD015,2,3500,7000
ITEM000309,ORD00072,PRD027,1,275,275
ITEM001487,ORD00350,PRD016,5,77,385
ITEM000742,ORD00170,PRD006,4,20,80
ITEM001358,ORD00322,PRD010,3,125,375
ITEM003278,ORD00745,PRD003,4,157,628
ITEM001419,ORD00337,PRD038,1,52,52
ITEM004443,ORD01000,PRD019,5,65,325
ITEM003412,ORD00775,PRD009,4,152,608
ITEM002499,ORD00570,PRD013,5,124,620
ITEM000412,ORD00095,PRD030,5,25,125
ITEM001082,ORD00252,PRD003,3,157,471
ITEM002855,ORD00656,PRD004,2,444,888
ITEM001918,ORD00448,PRD040,100,28400,113600
ITEM003342,ORD00758,PRD001,4,431,1724
ITEM003025,ORD00693,PRD019,3,65,195
ITEM003441,ORD00781,PRD021,2,43,86
ITEM002589,ORD00594,PRD027,5,275,1375
ITEM000730,ORD00168,PRD043,2,,124
ITEM001783,ORD00415,PRD004,1,444,444
ITEM002766,ORD00634,PRD009,2,152,304
ITEM002288,ORD00528,PRD012,5,21,105
ITEM003572,ORD00809,PRD034,-1,125,625
ITEM001424,ORD00338,PRD017,4,,80
ITEM003472,ORD00788,PRD014,2,121,242
ITEM000379,ORD00086,PRD014,2,121,242
ITEM001695,ORD00396,PRD034,5,125,625
ITEM002130,ORD00495,PRD029,1,218,218
ITEM000265,ORD00063,PRD030,4,0,0
ITEM003571,ORD00809,PRD008,3,67,201
ITEM002843,ORD00653,PRD029,1,218,218
ITEM003489,ORD00791,PRD041,5,43,215
ITEM003887,ORD00876,PRD043,1,62,62
ITEM000945,ORD00219,PRD025,3,110,330
ITEM003452,ORD00783,PRD037,2,94,188
ITEM000028,ORD00005,PRD042,4,68,272
ITEM003548,ORD00802,PRD037,1,94,94
ITEM000724,ORD00166,PRD026,5,184,920
ITEM001984,ORD00462,PRD035,2,67,134
ITEM001321,ORD00314,PRD026,4,184,736
ITEM002415,ORD00553,PRD015,1,35,35
ITEM001985,ORD00462,PRD037,4,94,376
ITEM003684,ORD00830,PRD017,1,20,20
ITEM002553,ORD00586,PRD030,5,25,125
ITEM002665,ORD00613,PRD008,5,67,335
ITEM004264,ORD00961,PRD011,4,96,384
ITEM004195,ORD00947,PRD029,4,218,872
ITEM003090,ORD00708,PRD044,3,43,129
ITEM002271,ORD00525,PRD044,3,43,129
ITEM001412,ORD00334,PRD016,1,77,77
ITEM003521,ORD00797,PRD021,2,43,86
ITEM003265,ORD00742,PRD022,4,29,116
ITEM000123,ORD00030,PRD017,5,20,100
ITEM003632,ORD00822,PRD044,3,43,
ITEM000206,ORD00051,PRD012,2,21,42
ITEM001921,ORD00449,PRD004,4,444,1776
ITEM001677,ORD00392,PRD038,3,52,156
ITEM000009,ORD00003,PRD030,5,25,125
ITEM000669,ORD00154,PRD008,5,67,335
ITEM001140,ORD00266,PRD003,4,157,628
ITEM002496,ORD00570,PRD011,4,96,384
ITEM004114,ORD00927,PRD010,4,125,500
ITEM003963,ORD00894,PRD028,3,0,0
ITEM003768,ORD00851,PRD037,1,94,94
ITEM000422,ORD00097,PRD007,3,51,153
ITEM003523,ORD00798,PRD018,3,43,129
ITEM004053,ORD00913,PRD022,-1,29,116
ITEM004001,ORD00900,PRD018,5,43,215
ITEM004269,ORD00962,PRD016,3,77,231
ITEM000331,ORD00076,PRD004,3,444,1332
ITEM004425,ORD00996,PRD026,1,184,184
ITEM001194,ORD00280,PRD030,3,,75
ITEM002614,ORD00601,PRD029,4,218,
ITEM002141,ORD00497,PRD031,1,143,143
ITEM001732,ORD00402,PRD003,4,157,628
ITEM000205,ORD00050,PRD012,3,21,63
ITEM001745,ORD00405,PRD020,3,44,132
ITEM002051,ORD00479,PRD002,4,128,512
ITEM002555,ORD00586,PRD015,1,35,35
ITEM003625,ORD00821,PRD025,3,110,330
ITEM000223,ORD00055,PRD040,5,284,1420
ITEM003302,ORD00749,PRD025,2,11000,22000
ITEM004209,ORD00949,PRD038,3,,156
ITEM003550,ORD00803,PRD007,2,51,102
ITEM000658,ORD00153,PRD013,3,124,372
ITEM002549,ORD00585,PRD025,5,-110,0
ITEM000298,ORD00070,PRD044,4,43,172
ITEM004118,ORD00928,PRD033,5,-202,0
ITEM003460,ORD00785,PRD041,5,43,215
ITEM002945,ORD00677,PRD015,1,35,35
ITEM002293,ORD00530,PRD034,100,125,250
ITEM002026,ORD00474,PRD015,1,35,35
ITEM004064,ORD00914,PRD004,3,444,1332
ITEM003838,ORD00866,PRD040,4,284,1136
ITEM003044,ORD00697,PRD004,4,444,
ITEM003057,ORD00699,PRD038,1,52,
ITEM003547,ORD00802,PRD036,4,54,216
ITEM000403,ORD00093,PRD019,1,65,65
ITEM001346,ORD00321,PRD023,2,199,398
ITEM002707,ORD00622,PRD024,4,47,188
ITEM004027,ORD00905,PRD005,1,48,48
ITEM001422,ORD00337,PRD011,4,96,384
ITEM003823,ORD00862,PRD021,0,43,215
ITEM003333,ORD00757,PRD026,5,0,0
ITEM002452,ORD00560,PRD036,2,54,108
ITEM001153,ORD00271,PRD007,1,51,51
ITEM004273,ORD00963,PRD032,5,-100,0
ITEM004340,ORD00977,PRD022,2,29,58
ITEM001245,ORD00296,PRD011,1,96,96
ITEM000198,ORD00049,PRD037,4,9400,37600
ITEM003734,ORD00840,PRD001,1,431,431
ITEM001803,ORD00420,PRD016,2,77,154
ITEM001130,ORD00265,PRD021,1,0,0
ITEM002962,ORD00680,PRD003,3,157,471
ITEM004201,ORD00948,PRD030,1,25,25
ITEM002377,ORD00545,PRD016,5,77,385
ITEM001562,ORD00368,PRD030,2,25,50
ITEM004057,ORD00913,PRD019,5,65,325
ITEM004330,ORD00975,PRD015,2,35,70
ITEM002100,ORD00490,PRD005,4,48,192
ITEM003538,ORD00800,PRD038,1,52,52
ITEM001494,ORD00351,PRD042,1,68,68
ITEM000257,ORD00062,PRD006,3,20,60
ITEM003878,ORD00874,PRD040,2,284,568
ITEM003463,ORD00786,PRD005,4,48,192
ITEM000913,ORD00212,PRD026,2,184,368
ITEM000352,ORD00079,PRD043,3,62,186
ITEM002207,ORD00510,PRD014,2,121,242
ITEM002734,ORD00629,PRD013,1,124,124
ITEM000966,ORD00224,PRD016,2,77,154
ITEM002617,ORD00602,PRD043,2,62,124
ITEM001673,ORD00391,PRD040,2,284,568
ITEM002709,ORD00622,PRD012,1,21,21
ITEM001531,ORD00362,PRD037,1,94,94
ITEM000434,ORD00100,PRD016,1,77,77
ITEM002726,ORD00626,PRD042,3,68,204
ITEM000687,ORD00159,PRD012,2,21,42
ITEM002769,ORD00634,PRD015,5,35,175
ITEM001141,ORD00266,PRD023,1,199,199
ITEM003259,ORD00740,PRD036,3,54,162
ITEM003807,ORD00859,PRD005,4,48,192
ITEM003210,ORD00732,PRD022,2,29,58
ITEM003651,ORD00824,PRD026,5,184,920
ITEM000327,ORD00075,PRD037,2,94,188
ITEM001841,ORD00426,PRD017,2,20,40
ITEM004073,ORD00916,PRD030,1,25,25
ITEM003127,ORD00715,PRD035,2,67,134
ITEM000488,ORD00114,PRD042,1,68,68
ITEM002854,ORD00655,PRD004,3,444,1332
ITEM002495,ORD00570,PRD031,3,143,429
ITEM003192,ORD00727,PRD021,3,43,129
ITEM001662,ORD00390,PRD011,1,96,96
ITEM001204,ORD00285,PRD023,4,199,796
ITEM003194,ORD00729,PRD026,2,184,368
ITEM002191,ORD00507,PRD007,5,51,255
ITEM000653,ORD00151,PRD020,2,44,88
ITEM002195,ORD00508,PRD011,2,96,192
ITEM000073,ORD00016,PRD041,4,43,172
ITEM001135,ORD00265,PRD026,4,184,736
ITEM003289,ORD00747,PRD022,4,29,116
ITEM003383,ORD00767,PRD019,4,65,260
ITEM003914,ORD00882,PRD025,3,,330
ITEM001565,ORD00368,PRD020,1,44,44
ITEM004202,ORD00948,PRD042,100,68,68
ITEM000269,ORD00064,PRD024,1,47,47
ITEM000360,ORD00081,PRD033,3,0,0
ITEM000621,ORD00144,PRD009,3,152,456
ITEM002733,ORD00628,PRD042,1,68,68
ITEM001576,ORD00371,PRD018,1,43,43
ITEM000886,ORD00203,PRD025,3,110,330
ITEM002974,ORD00682,PRD034,2,125,250
ITEM000474,ORD00109,PRD042,2,68,136
ITEM000066,ORD00014,PRD014,1,121,121
ITEM002922,ORD00674,PRD035,3,67,201
ITEM002419,ORD00553,PRD008,4,,268
ITEM002874,ORD00663,PRD005,5,48,240
ITEM002000,ORD00466,PRD032,1,-100,0
ITEM003852,ORD00868,PRD003,3,157,471
ITEM004387,ORD00985,PRD024,4,47,188
ITEM000266,ORD00063,PRD035,4,67,268
ITEM001804,ORD00420,PRD026,4,184,736
ITEM003291,ORD00747,PRD026,2,184,368
ITEM000147,ORD00034,PRD007,2,51,102
ITEM000051,ORD00009,PRD023,2,199,398
ITEM004189,ORD00947,PRD043,4,62,248
ITEM002982,ORD00683,PRD013,5,124,620
ITEM002058,ORD00480,PRD018,3,43,129
ITEM001039,ORD00241,PRD021,1,43,43
ITEM001831,ORD00424,PRD038,5,52,260
ITEM000725,ORD00167,PRD018,2,43,86
ITEM003995,ORD00898,PRD013,100,124,248
ITEM002204,ORD00509,PRD019,4,65,260
ITEM001605,ORD00377,PRD003,5,157,785
ITEM003793,ORD00855,PRD003,4,157,628
ITEM001652,ORD00387,PRD039,0,120,360
ITEM004070,ORD00916,PRD032,4,100,400
ITEM001427,ORD00338,PRD010,3,0,0
ITEM001865,ORD00434,PRD031,2,143,286
ITEM000888,ORD00204,PRD037,2,94,188
ITEM003184,ORD00726,PRD034,4,125,500
ITEM000628,ORD00147,PRD043,4,62,248
ITEM002068,ORD00483,PRD001,3,,1293
ITEM003414,ORD00775,PRD022,5,29,145
ITEM003833,ORD00865,PRD022,2,29,58
ITEM004011,ORD00901,PRD010,3,125,375
ITEM003093,ORD00708,PRD035,4,67,268
ITEM001922,ORD00449,PRD027,1,275,275
ITEM004262,ORD00961,PRD004,2,,888
ITEM002118,ORD00493,PRD044,5,43,215
ITEM002217,ORD00512,PRD037,3,94,282
ITEM002008,ORD00469,PRD027,3,275,825
ITEM002102,ORD00490,PRD022,4,29,116
ITEM000076,ORD00016,PRD018,3,43,129
ITEM000897,ORD00206,PRD025,5,-110,0
ITEM002095,ORD00490,PRD025,3,110,330
ITEM002479,ORD00567,PRD004,2,444,888
ITEM000613,ORD00143,PRD038,1,52,52
ITEM000610,ORD00142,PRD041,-1,,86
ITEM000284,ORD00068,PRD032,1,100,100
ITEM001722,ORD00400,PRD003,3,157,471
ITEM003649,ORD00824,PRD038,1,52,52
ITEM001111,ORD00260,PRD033,1,202,202
ITEM001890,ORD00441,PRD005,3,48,144
ITEM003407,ORD00773,PRD029,1,218,218
ITEM004211,ORD00950,PRD031,4,143,572
ITEM003926,ORD00885,PRD009,5,152,760
ITEM002548,ORD00584,PRD043,1,62,62
ITEM002326,ORD00536,PRD006,2,20,40
ITEM000133,ORD00032,PRD012,5,21,105
ITEM001816,ORD00422,PRD016,1,77,77
ITEM003560,ORD00806,PRD030,2,25,
ITEM001168,ORD00273,PRD002,1,128,128
ITEM003943,ORD00888,PRD036,0,54,216
ITEM002435,ORD00557,PRD017,4,20,80
ITEM000426,ORD00098,PRD039,1,120,120
ITEM000831,ORD00188,PRD021,3,0,0
ITEM003496,ORD00792,PRD022,2,29,58
ITEM003600,ORD00816,PRD031,3,143,429
ITEM002950,ORD00679,PRD012,3,21,63
ITEM001815,ORD00422,PRD002,1,128,128
ITEM001923,ORD00449,PRD005,5,48,240
ITEM002621,ORD00602,PRD024,5,47,235
ITEM004101,ORD00924,PRD015,4,35,140
ITEM004046,ORD00911,PRD036,5,54,270
ITEM001885,ORD00440,PRD018,1,43,43
ITEM003743,ORD00842,PRD020,3,44,132
ITEM002902,ORD00668,PRD019,1,65,65
ITEM001103,ORD00259,PRD023,4,199,796
ITEM002842,ORD00652,PRD043,5,62,310
ITEM002361,ORD00543,PRD001,5,431,2155
ITEM001359,ORD00323,PRD009,1,152,152
ITEM000237,ORD00057,PRD041,3,43,129
ITEM001883,ORD00440,PRD002,1,128,128
ITEM003646,ORD00823,PRD029,4,218,872
ITEM003816,ORD00861,PRD006,2,20,40
ITEM004349,ORD00980,PRD022,5,29,145
ITEM002474,ORD00565,PRD013,1,124,124
ITEM004132,ORD00932,PRD034,4,125,500
ITEM004341,ORD00978,PRD039,3,120,360
ITEM001631,ORD00383,PRD017,1,20,20
ITEM001769,ORD00412,PRD031,3,143,429
ITEM003273,ORD00743,PRD006,1,,20
ITEM002794,ORD00641,PRD006,4,20,80
ITEM004078,ORD00917,PRD005,5,48,240
ITEM000231,ORD00056,PRD042,5,68,340
ITEM001441,ORD00341,PRD024,2,,94
ITEM000457,ORD00105,PRD030,5,0,0
ITEM001548,ORD00365,PRD010,100,125,250
ITEM003607,ORD00817,PRD042,1,68,
ITEM003565,ORD00807,PRD032,3,10000,30000
ITEM003867,ORD00871,PRD019,1,65,65
ITEM002932,ORD00675,PRD031,3,143,429
ITEM003399,ORD00770,PRD014,2,121,242
ITEM000611,ORD00143,PRD041,2,43,86
ITEM001712,ORD00399,PRD023,5,,995
ITEM002601,ORD00597,PRD015,1,35,35
ITEM003819,ORD00862,PRD038,5,,260
ITEM002164,ORD00501,PRD025,2,110,220
ITEM003514,ORD00796,PRD015,4,35,140
ITEM003909,ORD00881,PRD035,5,67,335
ITEM002443,ORD00559,PRD024,2,47,94
ITEM002225,ORD00513,PRD027,5,275,1375
ITEM000676,ORD00155,PRD008,2,67,134
ITEM004294,ORD00966,PRD020,4,44,176
ITEM004166,ORD00940,PRD035,5,67,335
ITEM001319,ORD00313,PRD026,3,184,552
ITEM000052,ORD00009,PRD044,5,43,215
ITEM000901,ORD00208,PRD033,2,,404
ITEM004266,ORD00961,PRD043,5,62,310
ITEM000903,ORD00209,PRD009,3,152,456
ITEM003779,ORD00853,PRD011,4,96,384
ITEM001537,ORD00363,PRD043,5,62,310
ITEM000401,ORD00093,PRD013,4,124,496
ITEM001713,ORD00399,PRD038,1,52,52
ITEM003892,ORD00877,PRD003,4,157,628
ITEM003331,ORD00756,PRD021,2,43,
ITEM004243,ORD00957,PRD005,2,48,96
ITEM001273,ORD00302,PRD002,5,128,640
ITEM000481,ORD00112,PRD022,3,-29,0
ITEM000762,ORD00174,PRD020,5,0,0
ITEM003648,ORD00824,PRD011,4,96,384
ITEM001217,ORD00288,PRD017,1,20,20
ITEM002507,ORD00572,PRD012,3,,
ITEM004187,ORD00946,PRD019,2,65,130
ITEM000999,ORD00233,PRD012,1,,21
ITEM000989,ORD00231,PRD021,2,0,0
ITEM000623,ORD00145,PRD017,4,20,80
ITEM004435,ORD00998,PRD042,4,68,272
ITEM003685,ORD00831,PRD043,2,,
ITEM004044,ORD00909,PRD015,5,35,175
ITEM002129,ORD00495,PRD016,4,77,308
ITEM001775,ORD00413,PRD013,5,124,620
ITEM003002,ORD00688,PRD015,1,0,0
ITEM001383,ORD00328,PRD032,2,100,200
ITEM002911,ORD00671,PRD026,2,184,368
ITEM003542,ORD00801,PRD017,1,20,20
ITEM001233,ORD00291,PRD023,5,199,995
ITEM001965,ORD00458,PRD026,3,184,
ITEM004007,ORD00901,PRD042,5,68,340
ITEM002634,ORD00606,PRD026,3,0,0
ITEM003907,ORD00880,PRD034,3,125,375
ITEM000571,ORD00136,PRD035,3,67,201
ITEM003425,ORD00778,PRD007,1,51,51
ITEM003364,ORD00763,PRD030,4,25,100
ITEM001486,ORD00350,PRD015,4,35,140
ITEM001618,ORD00379,PRD043,4,62,248
ITEM003781,ORD00853,PRD039,5,120,600
ITEM002595,ORD00596,PRD020,4,0,0
ITEM001517,ORD00358,PRD041,4,43,172
ITEM001891,ORD00441,PRD020,3,44,132
ITEM001246,ORD00296,PRD044,0,43,86
ITEM004308,ORD00969,PRD021,5,43,
ITEM001551,ORD00365,PRD031,3,143,429
ITEM001858,ORD00432,PRD019,3,,
ITEM000651,ORD00151,PRD002,2,128,256
ITEM001524,ORD00360,PRD021,4,43,172
ITEM002679,ORD00615,PRD040,3,,852
ITEM003536,ORD00800,PRD025,5,110,550
ITEM003154,ORD00720,PRD015,3,35,105
ITEM000005,ORD00001,PRD027,4,275,1100
ITEM000333,ORD00077,PRD038,1,52,52
ITEM000007,ORD00002,PRD037,1,94,94
ITEM001115,ORD00263,PRD038,4,52,208
ITEM004277,ORD00963,PRD009,4,152,608
ITEM001108,ORD00260,PRD031,2,143,286
ITEM003524,ORD00798,PRD010,3,125,375
ITEM001364,ORD00324,PRD041,1,0,0
ITEM000378,ORD00085,PRD010,3,0,0
ITEM000040,ORD00007,PRD029,1,218,218
ITEM001542,ORD00364,PRD030,5,25,
ITEM003491,ORD00791,PRD023,2,199,398
ITEM001881,ORD00439,PRD015,2,35,70
ITEM001649,ORD00387,PRD029,5,218,1090
ITEM001672,ORD00391,PRD035,5,67,335
ITEM003213,ORD00732,PRD004,2,444,888
ITEM003564,ORD00807,PRD014,2,,24200
ITEM001760,ORD00410,PRD040,3,28400,85200
ITEM001697,ORD00396,PRD013,5,124,620
ITEM001529,ORD00362,PRD008,4,67,268
ITEM001138,ORD00266,PRD044,4,43,172
ITEM003374,ORD00765,PRD025,2,,220
ITEM000432,ORD00100,PRD035,1,67,67
ITEM003623,ORD00820,PRD027,3,275,825
ITEM001455,ORD00343,PRD001,2,431,862
ITEM001954,ORD00456,PRD009,5,152,760
ITEM000078,ORD00017,PRD031,4,143,572
ITEM003519,ORD00797,PRD025,1,110,110
ITEM003256,ORD00740,PRD024,1,47,47
ITEM001780,ORD00414,PRD028,4,202,808
ITEM002177,ORD00505,PRD026,2,184,368
ITEM002675,ORD00614,PRD039,3,120,360
ITEM000368,ORD00083,PRD036,1,54,54
ITEM000785,ORD00178,PRD028,1,202,202
ITEM000126,ORD00031,PRD005,1,48,48
ITEM000486,ORD00113,PRD039,2,120,240
ITEM003438,ORD00780,PRD009,5,152,760
ITEM002973,ORD00682,PRD043,4,0,0
ITEM001432,ORD00339,PRD006,5,20,100
